,Year,Mon,Week,Open,High,Low,Close,Volume,service,downloading,copyrighted,internet,hashtag,tracking,advertisers,offline,cardholders,spam,chat,uploaded,video,painstakingly,promotional,machinima,placement,web,searches,notifying,feeds,graphs,update,intrade,microblogs,stored,banter,application,infringing,html,lists,http,subscriptions,automatically,sites,streaming,compiling,maps,experiential,digitally,scalpers,illegitimately,satellite,hangout,rumor,posts,trackers,platform,subscriber,websites,airtime,users,edit,petition,backpage,content,information,scams,multiplatform,upload,com,media,document,recorder,href,timeline,caption,copyright,scanning,catalogs,skips,user,deleting,download,click,updating,mail,notices,blogs,posting,messages,pandora,delete,alerts,listings,authentication,search,interactive,kickstarter,videos,virtual,geek,facetime,trailers,texts,autoslash,browse,silicon,keystrokes,lounges,fake,bookmarks,conferencing,customized,streams,site,checking,verifying,dotcom,post,social,via,preloaded,megaupload,pdf,postings,incorporating,graphics,adblock,archive,downloaded,online,autographs,database,youtube,tabs,updated,updates,nyt,tweets,orchestration,shazam,bridgebase,edits,informative,booking,fastweb,telephone,kotaku,consoles,chip,discontinuing,patents,ibooks,laptops,faster,smart,automated,infringed,machine,sensors,developers,antivirus,mapping,tweaked,wearable,delivery,counters,desktop,storage,gps,cloud,holdouts,mainframe,operating,electronics,handsets,inexpensive,simplified,modes,screens,fast,layout,devices,screen,intel,nifty,hardware,android,password,browsing,computing,televisions,wearer,cellular,consumer,maneuvers,videoconferencing,smartphone,connector,server,computers,pricing,java,printing,technologies,interface,oracle,tools,device,printers,phones,target,analytics,speedier,refine,processors,simulation,newer,computer,xerox,eyeglasses,titan,handset,portable,laptop,webos,playbook,motion,appliances,date,Day
25,2012,11,2,81.39,82.006,79.498,80.292,184195057,82,62,70,92,26,38,67,60,51,86,87,64,72,55,76,100,78,82,44,58,67,88,63,7,71,86,40,87,80,87,89,81,70,75,88,59,74,58,83,27,18,18,75,25,56,71,68,66,13,95,18,86,89,89,64,90,89,80,30,88,70,89,88,96,86,47,20,72,90,100,70,90,66,85,80,53,93,72,88,40,69,69,70,54,79,76,72,89,28,77,100,85,42,77,90,4,75,50,73,66,57,83,80,72,30,91,53,42,11,85,82,84,61,20,62,69,79,88,28,90,60,88,57,89,83,86,60,55,43,44,72,32,48,54,45,26,81,89,47,66,81,46,66,61,80,79,63,87,18,79,81,85,88,89,14,25,57,32,95,72,47,86,3,65,86,88,75,90,61,96,79,23,75,81,85,91,69,91,72,83,63,81,64,33,93,92,73,68,50,82,90,91,79,72,86,81,91,82,97,71,85,92,56,89,21,75,88,67,78,87,88,82,28,77,87,85,58,31,92,94,2012-11-10,10
26,2012,11,3,77.18,77.768,75.416,76.456,179149042,77,63,52,92,28,36,52,60,32,81,86,67,71,38,83,80,75,78,41,44,65,72,62,6,76,80,45,82,47,87,84,81,75,70,86,57,72,57,89,25,14,18,74,24,57,69,64,62,13,90,20,80,87,23,62,88,81,77,30,87,71,91,81,93,87,41,19,66,85,88,63,88,63,85,100,53,92,67,84,40,60,69,71,55,77,75,69,81,31,79,97,84,49,72,87,2,71,46,60,60,56,82,83,76,30,91,50,39,11,79,74,86,70,19,63,56,69,90,30,86,63,91,60,85,85,86,60,55,40,39,71,31,63,55,30,24,77,85,47,75,82,35,63,59,100,78,67,79,13,78,74,87,88,84,13,21,54,35,97,69,50,80,11,71,84,100,78,82,49,88,75,23,74,76,88,100,72,94,72,83,64,79,90,23,89,96,62,66,53,80,88,99,73,71,78,79,91,81,96,69,90,97,92,85,28,72,100,66,79,88,84,73,27,82,94,99,60,41,89,99,2012-11-17,17
27,2012,11,4,80.1425,81.385,79.06,80.7075,131998539,82,63,78,92,58,45,69,60,42,88,85,69,72,58,100,76,79,82,46,47,65,95,63,10,51,91,41,93,61,91,91,82,81,78,88,56,79,56,85,26,20,18,76,26,64,70,65,64,12,97,21,87,88,26,68,92,91,88,39,91,71,93,91,97,92,46,22,100,91,98,61,94,67,83,74,56,95,70,85,50,60,78,73,66,72,81,74,88,30,78,94,91,44,71,89,4,73,48,86,65,61,87,80,86,32,92,56,46,9,83,81,85,79,18,64,72,100,91,30,89,61,91,65,91,83,86,60,55,39,40,74,31,48,57,41,24,82,87,45,75,80,44,70,60,92,80,66,90,17,83,80,87,87,92,13,22,58,37,99,76,50,81,8,75,91,97,70,100,60,89,78,24,77,83,89,94,71,94,70,85,69,86,76,37,99,100,74,67,53,87,90,100,83,74,91,88,96,88,100,73,94,98,69,91,19,76,98,67,81,90,90,83,26,85,98,92,68,38,92,89,2012-11-24,24
28,2012,12,2,80.762,81.544,78.428,79.466,196590885,82,63,69,89,30,48,55,64,46,84,86,70,77,61,94,77,75,80,54,62,63,83,63,6,29,92,45,87,68,90,90,82,100,77,86,57,77,59,67,24,22,27,78,25,63,70,58,62,13,92,17,88,90,24,66,90,86,77,27,89,70,93,86,98,89,43,21,72,90,88,58,93,68,84,79,56,100,65,81,83,66,90,72,54,70,81,77,86,28,79,90,89,42,82,86,5,80,46,73,66,61,88,87,87,31,91,55,41,10,92,73,84,68,17,59,65,81,88,30,91,64,89,69,90,84,86,66,58,41,43,82,32,52,57,33,23,74,92,48,65,85,47,70,57,81,79,65,84,27,81,76,84,87,91,13,21,63,38,98,80,49,79,2,73,87,95,70,100,54,86,71,23,77,82,87,92,78,91,74,84,65,81,63,38,95,91,63,70,57,86,90,92,77,72,91,89,94,86,98,73,88,93,63,87,18,71,90,68,81,90,91,81,30,91,100,85,59,33,91,84,2012-12-08,08
29,2012,12,3,75.956,76.912,75.046,75.706,167239746,81,62,59,87,28,59,46,62,54,80,87,69,74,59,76,71,68,78,52,50,57,58,67,5,41,81,37,81,54,81,81,79,100,75,81,56,74,56,62,27,17,18,75,29,64,70,62,57,13,86,18,81,91,28,69,81,74,74,19,90,68,91,77,98,83,39,21,62,82,70,56,88,69,86,80,56,98,64,78,98,72,92,76,72,66,78,73,79,30,80,83,78,45,74,83,3,83,42,73,59,63,84,70,74,26,87,52,37,8,99,62,84,81,17,55,60,61,87,31,86,64,89,57,82,84,88,63,60,42,39,69,34,53,66,22,23,67,91,48,57,90,46,60,59,76,78,62,78,48,74,71,84,83,77,13,18,67,39,92,68,49,81,3,66,79,92,65,89,44,80,68,22,67,76,84,89,76,85,75,84,66,70,59,32,89,80,63,69,56,81,89,89,67,69,84,83,89,81,94,72,82,91,67,82,12,69,82,63,80,85,79,76,28,83,98,85,69,36,85,81,2012-12-15,15
30,2012,12,4,74.508,75.384,73.602,74.86,145608964,75,80,55,94,28,45,28,70,30,72,100,79,84,39,65,62,58,73,40,34,52,27,69,6,20,65,35,78,72,62,68,77,71,69,88,67,63,52,34,24,19,0,78,28,58,67,71,52,12,86,21,68,91,23,75,76,58,63,22,95,69,94,52,100,58,32,19,50,72,63,54,84,77,100,76,58,90,62,80,32,93,89,86,67,89,61,69,60,28,88,77,74,100,74,95,7,92,35,52,68,64,90,42,62,28,86,46,39,11,79,47,70,88,21,52,45,43,91,37,87,89,94,62,65,95,100,60,57,39,40,40,44,56,59,12,25,66,81,51,67,94,41,46,88,90,87,67,61,26,72,60,81,98,59,11,18,57,43,97,75,52,95,2,48,74,93,63,77,30,75,71,25,59,78,94,95,78,83,100,99,73,54,87,35,83,73,53,25,60,78,83,92,54,63,59,60,75,57,89,77,75,97,67,59,18,63,86,55,78,93,55,83,29,78,95,99,75,57,87,95,2012-12-22,22
31,2012,12,5,73.685,74.0875,72.95,73.495,80473732,81,69,65,93,40,42,40,66,35,74,95,78,78,49,70,69,69,73,45,47,64,45,63,6,31,72,43,87,59,66,80,77,69,72,90,68,65,54,54,27,22,19,76,27,60,75,64,57,13,91,22,75,93,17,76,81,70,68,22,95,65,92,65,98,62,37,20,59,79,84,66,83,77,91,72,57,90,82,90,37,97,66,84,59,97,62,74,64,32,83,76,74,67,80,95,4,88,38,67,85,65,93,54,63,29,88,54,44,11,84,62,74,70,23,52,66,66,87,33,94,76,96,58,74,87,89,64,56,42,43,48,39,55,60,17,25,74,85,47,65,93,39,54,80,75,89,64,70,25,74,67,84,88,69,10,21,61,46,96,89,48,91,1,60,77,88,65,89,42,78,75,26,64,74,90,88,79,88,86,90,76,62,71,43,81,85,63,45,57,78,83,86,62,62,72,72,77,59,89,72,87,91,50,70,100,57,83,63,79,89,61,94,29,77,86,89,98,49,91,99,2012-12-29,29
32,2013,01,1,78.0333333333,78.2533333333,76.5966666667,77.0533333333,125649225,86,62,65,92,38,44,51,62,42,82,88,71,73,64,70,68,82,78,45,54,67,71,62,4,77,83,38,97,77,83,90,81,65,78,88,57,75,57,79,26,25,0,76,28,58,74,65,61,13,92,19,88,90,27,69,91,89,76,38,91,69,90,88,96,83,42,21,70,93,83,61,93,72,83,73,55,94,76,89,40,58,65,77,66,85,81,76,83,37,77,80,70,52,76,87,14,87,44,64,74,61,91,82,65,28,93,57,43,10,82,75,88,66,20,62,83,81,88,32,100,66,88,62,88,78,85,64,55,39,48,70,35,62,55,28,27,95,89,50,59,87,52,63,70,70,84,64,87,61,74,76,85,86,84,15,23,54,44,97,79,47,88,1,71,83,96,73,91,53,81,75,25,75,83,86,91,75,85,78,85,68,82,52,33,81,92,57,57,55,85,89,87,73,78,88,90,92,84,94,74,94,85,42,86,20,73,83,71,76,91,90,89,28,84,85,83,61,68,92,88,2013-01-05,05
33,2013,01,2,74.956,75.432,73.914,74.566,115117784,84,61,64,91,33,40,66,63,37,84,86,70,71,28,67,64,81,82,45,54,68,81,65,4,33,88,38,92,64,85,85,82,61,81,87,61,75,59,85,27,22,25,75,31,55,73,61,64,13,92,18,86,89,31,67,90,93,81,30,91,68,85,91,96,85,43,21,71,93,87,57,94,70,83,78,54,95,73,88,40,57,64,77,75,82,81,79,84,32,79,83,66,50,74,82,8,77,46,65,76,66,91,88,68,30,93,57,47,36,82,79,85,70,54,62,77,88,85,31,97,65,88,65,89,79,85,65,60,38,41,80,34,50,51,32,26,100,87,44,58,91,55,66,64,67,84,62,88,100,74,75,85,88,87,16,20,56,45,93,74,47,86,3,73,86,87,72,86,58,80,75,24,75,82,86,89,72,84,73,85,67,81,49,48,77,87,56,56,55,84,92,88,76,100,89,88,92,89,93,74,93,82,40,89,15,77,83,72,78,89,89,94,28,79,81,80,57,86,93,88,2013-01-12,12
34,2013,01,3,71.556,72.254,70.652,71.328,161427443,85,60,68,90,37,40,54,61,43,87,85,73,72,75,65,63,81,81,46,61,65,78,61,5,44,87,40,90,72,87,86,82,56,77,87,59,82,58,81,24,18,34,74,33,56,73,60,63,13,93,18,84,91,23,67,92,91,82,31,99,70,87,90,95,90,41,21,72,96,84,57,93,70,84,74,53,95,73,91,41,56,62,77,69,80,84,76,82,30,80,83,66,48,75,81,16,82,47,89,68,62,85,82,68,31,92,56,40,100,82,77,86,69,80,63,82,72,86,31,93,65,89,66,89,81,84,63,56,37,42,74,35,42,56,33,26,98,85,52,57,79,53,68,61,68,88,62,86,63,73,79,85,87,87,13,22,57,49,92,74,45,84,2,75,87,87,76,87,57,83,74,24,76,81,86,90,74,85,72,86,64,82,52,32,77,87,63,65,52,84,92,87,77,81,88,90,93,88,95,73,92,82,40,89,20,78,82,73,78,87,91,93,28,77,80,80,57,66,89,86,2013-01-19,19
35,2013,01,4,68.7525,69.4575,67.38,68.185,249492120,86,58,70,91,37,41,74,62,40,87,83,72,74,47,66,66,82,81,46,59,66,85,66,4,24,88,36,93,67,89,88,83,55,79,87,56,88,58,83,25,16,17,74,32,55,74,60,65,13,92,18,88,90,23,66,95,93,80,32,95,71,87,95,97,86,42,22,72,93,83,59,94,66,83,71,56,96,76,89,45,56,64,78,81,78,83,77,85,31,80,83,70,47,75,82,3,80,47,66,68,59,85,89,69,33,92,58,44,22,83,79,84,71,27,63,80,80,87,31,91,63,91,62,92,80,84,69,57,38,42,78,33,51,59,45,25,89,87,49,57,78,55,73,58,67,84,61,92,52,76,79,86,88,91,14,24,58,53,92,74,44,78,3,84,90,85,71,83,57,84,72,25,77,87,87,87,73,84,71,86,66,86,50,37,79,88,82,61,50,84,93,89,78,81,91,94,95,88,95,71,92,84,38,92,7,76,83,76,75,88,92,92,29,74,79,80,58,68,92,86,2013-01-26,26
36,2013,02,1,65.59,65.64,64.05,64.8,134867089,86,60,80,91,38,42,82,62,59,86,83,74,73,48,66,65,83,82,45,52,64,91,65,4,49,92,39,92,62,90,89,83,56,81,87,55,82,58,80,24,18,17,73,36,52,73,59,65,12,92,19,87,91,23,68,93,94,72,47,92,71,87,94,100,89,43,22,74,94,81,61,93,69,84,69,55,95,74,88,40,60,66,77,72,75,86,76,86,34,80,82,69,47,80,85,12,77,48,66,66,59,86,96,72,32,91,58,41,15,83,77,86,62,21,64,77,91,87,33,91,66,91,61,94,80,83,68,56,39,41,66,33,52,53,54,27,84,85,53,58,79,61,71,60,68,85,60,94,35,75,77,83,89,93,13,24,64,63,92,73,46,77,3,77,90,85,69,86,62,86,73,32,77,87,84,85,73,84,70,86,63,85,45,43,79,86,76,79,48,83,92,88,77,82,90,93,94,90,93,73,91,84,39,95,27,74,82,75,85,88,92,91,29,71,78,77,56,59,89,83,2013-02-02,02
37,2013,02,2,65.476,66.598,64.544,65.736,149095072,85,59,73,87,41,43,61,61,43,88,83,73,75,66,65,61,79,79,46,55,65,85,64,5,22,91,37,90,80,87,89,79,60,79,86,59,86,57,81,28,18,17,76,54,52,73,65,64,13,90,19,86,92,22,69,92,93,75,39,91,69,85,92,98,83,43,21,71,92,74,59,91,68,83,65,56,94,77,85,40,84,72,77,63,81,83,77,82,37,79,80,66,45,76,82,8,77,47,76,69,59,86,79,69,31,86,58,45,11,83,74,84,67,18,64,73,81,87,33,90,64,89,61,90,80,82,64,55,42,42,75,34,51,50,57,26,80,86,53,53,80,48,70,55,66,84,61,93,37,74,79,84,88,89,13,27,75,60,90,81,45,79,2,72,87,84,80,88,56,85,76,27,75,82,84,84,70,81,74,85,62,81,47,25,79,86,74,58,48,82,91,86,77,77,90,92,94,84,94,71,88,84,41,91,17,71,82,73,79,86,86,87,29,75,77,77,54,55,88,86,2013-02-09,09
38,2013,02,3,67.33,68.08,66.518,66.904,117456025,84,59,64,90,36,40,53,63,28,88,84,74,73,54,64,68,80,80,44,57,70,80,65,5,16,89,37,92,58,91,84,79,53,79,85,60,85,58,78,26,19,33,73,45,58,72,66,63,12,89,21,86,93,20,68,94,91,75,33,90,74,85,92,100,87,41,22,69,90,84,67,93,67,82,63,55,95,75,90,40,56,62,77,63,78,82,76,80,36,79,83,64,46,76,79,7,76,45,75,74,58,81,86,68,31,88,58,48,10,81,77,84,73,23,67,76,85,89,33,90,63,88,67,92,80,81,66,54,38,39,80,34,53,53,57,26,81,84,78,59,78,52,68,57,67,87,62,95,37,76,84,87,88,94,14,25,57,59,90,79,46,78,3,74,88,85,64,83,57,88,74,26,80,84,84,86,70,84,72,85,62,84,43,36,80,87,62,65,51,82,92,85,78,81,88,92,95,88,95,74,86,83,39,92,22,83,83,72,78,86,92,95,43,74,77,81,53,57,85,88,2013-02-16,16
39,2013,02,4,64.785,65.04,64.0025,64.4875,105619480,84,59,76,92,38,42,56,62,49,87,83,72,74,39,64,56,81,80,45,47,68,91,62,5,43,93,37,92,68,93,91,78,52,80,86,65,83,59,79,26,17,41,71,38,59,73,63,67,11,89,19,86,91,21,69,94,93,74,28,90,74,84,94,99,92,43,22,82,92,73,59,93,67,81,68,55,94,72,86,41,56,65,76,64,73,84,76,86,33,80,83,63,41,75,79,8,74,46,80,72,58,84,90,66,32,89,57,44,10,82,82,84,67,28,68,79,89,89,33,89,61,89,56,91,82,79,66,55,38,39,72,35,53,58,59,26,80,84,57,56,76,50,71,54,66,86,61,93,38,76,83,85,88,93,11,30,58,56,90,76,45,80,8,77,89,85,67,86,60,89,73,26,80,87,83,84,73,82,71,84,66,89,46,27,82,88,74,53,54,81,92,88,79,81,93,92,96,88,94,73,86,83,39,94,17,73,81,73,76,88,93,95,35,69,77,80,100,100,91,85,2013-02-23,23
40,2013,03,1,62.57,62.6,61.43,61.5,138111792,84,58,71,89,49,42,67,63,46,92,83,70,75,49,66,53,81,79,42,59,69,93,62,3,24,91,36,92,53,92,90,77,55,80,84,59,78,59,87,29,19,17,71,43,56,71,67,67,13,89,20,88,92,24,70,96,93,75,42,91,74,83,92,99,94,42,21,75,95,74,61,94,67,81,73,54,93,78,86,40,57,66,75,67,79,92,78,87,40,79,81,64,40,79,77,14,78,46,67,75,58,87,89,65,29,87,58,42,10,82,81,88,63,26,68,85,88,88,33,89,61,86,68,93,80,80,62,56,38,37,77,34,55,49,53,27,84,85,55,50,75,53,71,62,65,86,61,94,34,76,84,85,89,94,16,29,61,56,91,74,45,78,4,70,90,85,72,84,56,86,76,26,82,86,83,85,73,86,70,84,63,87,43,87,81,88,70,77,50,84,94,86,78,83,95,92,98,90,95,71,90,82,41,95,14,72,81,72,74,85,91,97,32,72,77,78,51,53,87,86,2013-03-02,02
41,2013,03,2,61.086,61.888,60.396,61.118,127074103,83,58,70,89,43,42,51,64,40,93,83,68,76,48,64,55,81,80,44,57,80,84,65,11,42,93,35,92,64,93,87,79,57,91,84,65,77,59,88,51,18,27,71,40,55,73,58,65,12,89,19,87,91,27,67,96,93,74,46,90,75,81,91,97,89,42,22,73,88,79,60,92,65,82,63,54,93,77,84,43,57,63,74,56,79,85,76,84,61,81,81,65,40,79,78,7,75,46,60,75,58,80,83,64,32,89,56,46,10,85,82,89,61,25,69,76,92,87,36,90,61,87,58,93,79,79,67,56,39,38,69,35,47,51,45,28,86,87,52,51,76,42,69,55,66,86,59,91,30,76,83,85,89,92,14,28,58,56,88,72,47,79,3,80,88,85,68,87,59,84,75,25,84,83,83,83,70,85,71,84,61,85,46,26,77,86,85,62,51,83,93,84,79,82,93,93,97,89,93,71,86,82,40,92,26,72,74,71,71,84,92,95,32,70,78,79,51,43,85,86,2013-03-09,09
42,2013,03,3,61.844,62.608,61.306,62.022,114689710,83,59,79,89,42,42,53,64,51,88,83,71,75,34,68,50,80,81,46,61,76,87,65,4,47,90,35,91,62,92,86,78,46,81,84,62,77,59,87,100,15,0,70,38,49,72,63,66,12,89,17,85,92,24,67,95,91,74,42,89,77,81,91,96,86,41,22,73,92,69,61,93,66,82,64,55,94,79,85,43,57,65,75,61,79,85,76,83,50,80,80,61,39,79,77,10,75,44,66,74,59,80,85,64,29,88,57,46,11,86,80,88,59,24,66,85,92,87,37,88,61,85,59,93,80,81,84,57,36,38,74,36,51,52,49,28,80,86,55,50,78,45,65,51,66,84,59,93,28,77,79,87,87,91,15,26,58,58,89,73,47,78,3,74,88,83,65,86,57,83,75,25,81,80,83,82,70,84,72,86,63,84,44,27,76,85,61,72,51,83,92,82,76,78,93,92,96,88,94,71,88,80,42,93,9,72,78,74,73,84,91,94,31,66,77,78,44,39,88,86,2013-03-16,16
43,2013,03,4,64.662,65.604,64.072,65.056,110999415,82,62,71,91,39,40,53,66,46,93,88,76,75,33,65,56,75,76,44,60,73,72,64,3,16,82,37,89,54,84,84,76,48,86,85,60,75,58,86,26,15,17,70,38,50,73,65,63,12,88,20,80,91,25,68,94,82,73,29,89,78,79,87,96,79,40,23,69,89,69,62,89,66,86,68,56,94,70,85,41,64,63,75,57,83,81,75,76,47,83,73,63,42,84,78,4,75,42,77,69,60,80,77,64,29,88,55,43,8,87,70,91,76,26,63,79,87,89,37,89,65,92,64,87,83,81,85,54,37,39,67,36,57,55,44,29,78,84,58,50,78,45,66,51,66,87,61,89,30,77,75,85,89,87,15,25,61,61,88,75,48,76,6,68,87,80,60,85,51,81,74,27,78,76,83,82,69,83,73,86,65,75,48,28,74,80,98,67,51,78,91,79,74,76,89,84,91,82,93,70,84,79,42,90,7,71,77,70,74,80,85,92,32,69,77,77,46,37,85,84,2013-03-23,23
44,2013,03,5,65.585,65.875,64.81,64.9825,98113685,82,61,75,92,39,39,54,64,57,89,87,75,77,44,67,57,79,76,44,62,71,71,62,4,54,85,40,89,65,87,83,74,49,83,84,69,72,60,87,27,18,17,73,37,50,74,61,64,13,88,23,82,89,25,69,91,82,79,34,90,77,80,84,96,86,38,22,67,86,68,62,88,67,83,63,54,90,76,84,41,59,60,77,60,85,81,76,74,46,84,79,67,41,84,78,9,77,42,78,69,62,78,81,62,31,89,56,40,7,83,79,86,66,24,67,80,91,85,36,87,61,90,66,88,81,78,65,53,37,40,71,34,60,56,41,29,72,83,57,50,74,42,69,52,61,86,61,86,30,75,77,81,87,90,13,25,57,61,85,76,48,73,4,73,82,81,62,84,50,82,76,26,78,74,84,79,70,85,71,84,74,77,43,26,75,81,73,60,51,80,89,78,77,75,90,88,91,84,91,71,82,77,42,93,22,72,72,68,71,82,88,89,32,67,77,77,45,39,87,84,2013-03-30,30
45,2013,04,1,61.69,62.258,60.838,61.188,101253513,84,59,69,90,41,40,58,64,47,89,82,74,74,29,65,52,80,78,43,55,71,87,60,4,53,88,40,89,62,92,85,73,49,81,84,66,79,59,86,28,19,16,70,38,48,76,58,64,13,88,19,85,93,22,67,93,89,77,33,88,77,80,91,97,91,41,24,71,91,69,68,92,66,81,64,53,92,79,84,42,60,64,74,70,82,84,78,79,45,82,80,65,42,82,79,8,85,46,82,71,58,79,90,66,32,88,57,43,8,83,82,90,69,22,69,81,92,84,35,89,61,86,50,92,79,78,63,54,36,48,79,34,47,55,45,29,72,85,53,47,74,53,69,49,60,87,59,91,37,76,82,82,87,91,14,24,57,61,85,74,46,74,3,70,84,82,60,87,61,88,78,27,81,79,82,80,72,89,70,83,82,80,42,27,74,84,76,72,52,83,90,80,81,77,93,87,94,87,92,72,86,75,40,94,9,77,75,71,68,82,94,89,33,70,78,75,44,32,88,87,2013-04-06,06
46,2013,04,2,61.348,61.862,60.902,61.516,77553995,85,58,61,87,41,40,57,63,38,86,83,74,76,49,63,51,83,76,48,56,79,88,64,3,48,90,39,89,64,92,90,72,46,79,84,62,79,63,91,27,18,17,70,39,50,78,63,65,12,88,18,86,92,22,69,95,93,77,23,86,77,79,90,94,89,44,23,71,92,69,65,92,64,80,66,50,93,72,82,42,58,64,74,72,77,87,78,81,38,83,81,62,38,85,78,4,75,46,71,69,60,76,81,66,29,87,58,42,8,96,82,87,69,20,67,84,90,83,35,88,59,85,58,91,80,76,68,65,51,45,82,39,40,52,39,29,68,83,52,46,73,42,69,48,59,88,60,88,53,75,83,80,87,93,11,30,58,63,83,74,47,72,2,77,84,81,62,85,56,88,75,27,82,81,82,77,71,89,68,82,85,83,40,45,77,84,71,39,50,82,90,80,81,83,93,92,96,89,90,72,85,77,39,93,43,75,71,76,73,82,90,89,34,66,76,72,41,33,87,86,2013-04-13,13
47,2013,04,3,58.908,59.444,57.516,58.042,142195657,83,57,71,87,44,40,63,65,40,85,82,70,74,32,65,51,81,76,48,52,68,88,61,2,40,88,39,89,54,90,87,72,45,79,83,68,78,61,85,26,17,0,68,37,51,78,60,65,12,87,17,85,90,22,67,93,90,79,24,88,79,77,89,92,85,42,23,75,87,68,71,91,62,80,70,50,90,74,82,39,55,66,73,55,75,88,75,83,49,84,82,63,37,83,77,4,73,45,71,70,62,76,78,69,32,87,56,41,8,83,81,84,54,21,68,85,95,81,35,87,60,85,56,91,80,78,65,53,39,43,87,44,39,55,40,30,69,83,54,46,72,38,71,48,58,87,60,91,34,75,85,81,87,93,14,25,59,65,82,75,47,73,4,76,86,80,60,87,55,81,77,27,80,77,82,75,69,90,68,81,70,81,43,38,76,83,70,56,51,82,89,78,82,90,93,89,94,90,89,69,82,77,39,92,12,74,72,85,74,80,90,83,35,68,76,72,48,31,84,85,2013-04-20,20
48,2013,04,4,57.462,58.814,57.08,58.166,160654985,82,58,77,88,42,39,50,63,45,82,84,73,77,67,67,55,81,75,47,61,64,94,58,3,49,88,42,88,52,83,85,69,49,78,85,67,76,61,82,25,16,0,69,40,47,79,57,64,12,88,19,83,91,21,69,90,90,76,29,88,77,79,87,94,82,42,23,73,86,66,70,87,63,81,68,49,88,72,82,41,57,69,72,64,72,82,77,80,48,85,79,66,37,85,77,8,71,45,65,65,61,75,77,69,31,89,65,39,7,86,80,86,56,22,64,87,92,82,36,88,60,89,53,87,79,78,60,51,36,41,68,39,40,55,36,30,68,83,57,46,72,49,65,47,58,87,60,89,28,76,80,81,87,87,10,27,61,64,83,79,47,73,3,66,84,77,59,87,55,82,83,29,78,77,84,75,68,92,71,78,68,75,42,32,79,83,70,42,53,79,87,77,81,76,93,86,88,78,89,68,82,79,41,89,19,73,71,83,78,81,78,83,43,72,77,72,46,41,84,87,2013-04-27,27
49,2013,05,1,63.69,64.13,63.0566666667,63.5633333333,107558889,80,57,59,85,39,41,58,63,60,80,85,74,78,42,64,55,83,76,45,50,65,88,58,3,32,86,39,88,53,86,86,70,59,77,83,67,70,60,80,27,19,17,68,43,46,76,55,63,12,89,18,82,91,24,68,92,89,76,29,85,77,77,87,89,80,43,22,70,89,62,66,87,63,80,64,49,89,73,81,41,59,70,73,56,70,80,77,79,50,85,80,62,38,81,73,11,75,45,58,69,60,76,82,68,30,87,61,40,9,84,78,91,63,20,67,78,87,81,36,83,57,88,52,86,79,78,59,56,36,46,67,40,36,57,33,30,70,80,56,48,71,42,65,45,58,86,62,90,21,74,81,83,84,88,12,27,68,66,83,75,49,74,2,70,83,78,65,88,55,88,82,30,78,75,84,74,70,93,71,80,66,75,37,43,78,83,63,50,54,80,86,76,81,77,98,87,89,82,88,68,87,77,41,87,24,74,70,77,68,79,82,79,44,67,78,72,43,39,83,86,2013-05-04,04
50,2013,05,2,65.642,66.172,64.852,65.512,109329446,82,55,64,85,40,41,51,63,50,81,87,71,75,29,62,54,82,77,44,54,63,85,59,2,53,84,37,88,46,89,85,68,52,82,82,65,77,62,74,25,18,0,69,99,46,76,57,65,12,82,18,82,88,19,67,92,89,79,26,86,76,76,88,89,89,41,22,70,86,57,65,89,62,78,65,49,93,75,79,40,58,63,73,54,71,80,75,78,43,83,79,66,37,78,73,15,76,44,74,70,60,72,82,62,27,86,56,39,7,81,77,88,60,20,67,76,76,79,36,83,60,86,55,87,79,76,62,54,36,42,66,39,44,53,31,30,72,86,53,44,70,47,64,45,58,86,60,88,16,72,78,84,84,89,13,29,58,66,81,73,48,76,1,69,79,77,61,86,55,81,79,35,78,75,82,74,71,91,72,78,63,76,38,43,73,81,67,60,55,79,86,75,79,76,90,87,90,86,87,68,82,78,39,91,14,73,69,86,75,78,87,73,48,68,79,71,39,32,80,85,2013-05-11,11
51,2013,05,3,63.052,63.772,61.882,62.72,126869128,83,57,66,85,41,41,51,65,34,81,88,70,75,58,61,65,81,77,41,56,64,81,58,2,42,83,37,86,59,87,82,67,47,76,84,65,68,62,75,24,18,0,70,100,46,75,55,63,11,82,17,81,90,18,68,88,84,74,37,87,78,76,83,89,82,39,23,66,85,57,66,87,100,80,65,49,92,74,82,39,55,60,74,73,72,82,76,74,44,85,81,68,36,83,73,10,74,44,71,68,60,74,81,67,27,87,57,36,9,78,76,88,67,20,66,80,72,81,37,83,57,85,58,84,79,76,56,52,35,40,73,40,42,53,27,30,76,84,76,61,71,39,63,46,60,90,60,80,16,71,77,81,83,87,10,27,57,65,81,73,48,77,2,71,78,78,56,80,53,78,80,57,77,72,83,76,70,95,71,76,63,73,40,52,76,80,72,48,55,80,87,75,76,75,89,85,88,82,87,67,79,77,40,93,16,72,70,91,69,80,87,72,49,68,81,72,40,29,81,89,2013-05-18,18
